,Unit_Price,Quantity,Discount,Total_Price,Cluster,Category
4125,1.71,10.0,0.0,17.1,2,Water
4126,0.49,4.0,0.0,1.96,2,Water
4128,2.68,16.0,0.05,40.74,1,Juices
4129,2.6,56.0,0.1,131.04,1,Juices
4130,0.89,9.0,0.0,8.01,2,Water
4132,1.74,5.0,0.0,8.7,0,Soft Drinks
4133,2.26,9.0,0.0,20.34,0,Soft Drinks
4134,3.31,11.0,0.0,36.41,1,Juices
4135,3.31,4.0,0.0,13.240000000000002,0,Soft Drinks
4136,1.71,1.0,0.0,1.71,2,Water
4137,1.23,12.0,0.0,14.76,0,Soft Drinks
4138,0.65,3.0,0.0,1.95,2,Water
4139,5.03,2.0,0.0,10.06,3,Alcoholic Beverages
4141,1.49,13.0,0.0,19.37,0,Soft Drinks
4142,2.31,1.0,0.0,2.31,1,Juices
4143,2.22,8.0,0.0,17.76,0,Soft Drinks
4145,1.02,38.0,0.05,36.82,3,Alcoholic Beverages
4146,1.12,4.0,0.0,4.48,3,Alcoholic Beverages
4147,1.37,6.000000000000001,0.0,8.22,3,Alcoholic Beverages
4148,2.19,2.0,0.0,4.38,0,Soft Drinks
4149,0.94,35.0,0.05,31.25,2,Water
4150,0.99,52.0,0.05,48.91,0,Soft Drinks
4151,1.8,9.0,0.0,16.2,1,Juices
4152,4.35,6.000000000000001,0.0,26.1,3,Alcoholic Beverages
4153,3.56,9.0,0.0,32.04,1,Juices
4154,1.08,7.0,0.0,7.56,3,Alcoholic Beverages
4155,0.58,10.0,0.0,5.800000000000001,2,Water
4156,1.46,4.0,0.0,5.84,2,Water
4157,0.49,6.000000000000001,0.0,2.94,2,Water
4158,2.45,15.0,0.0,36.75,1,Juices
4159,0.91,9.0,0.0,8.19,2,Water
4160,1.53,13.0,0.0,19.89,0,Soft Drinks
4161,3.02,1.0,0.0,3.02,1,Juices
4162,1.04,11.0,0.0,11.44,2,Water
4163,1.94,15.0,0.0,29.1,3,Alcoholic Beverages
4164,3.56,15.0,0.0,53.4,1,Juices
4165,0.59,6.000000000000001,0.0,3.54,2,Water
4166,1.31,15.0,0.0,19.65,2,Water
4167,2.26,4.0,0.0,9.04,0,Soft Drinks
4169,1.23,1.0,0.0,1.23,0,Soft Drinks
4170,3.67,1.0,0.0,3.67,1,Juices
4171,3.11,6.000000000000001,0.0,18.66,1,Juices
4172,1.42,14.0,0.0,19.879999999999995,2,Water
4173,3.33,5.0,0.0,16.65,1,Juices
4174,1.8,9.0,0.0,16.2,1,Juices
4175,2.05,13.0,0.0,26.65,0,Soft Drinks
4176,0.91,7.0,0.0,6.37,2,Water
4177,1.86,6.000000000000001,0.0,11.16,1,Juices
4178,0.51,19.0,0.05,9.21,2,Water
4181,1.59,32.0,0.05,48.34,1,Juices
4182,2.38,12.0,0.0,28.56,1,Juices
4183,2.12,5.0,0.0,10.599999999999998,0,Soft Drinks
4184,0.99,11.0,0.0,10.89,0,Soft Drinks
4185,3.11,15.0,0.0,46.65,1,Juices
4186,4.32,7.0,0.0,30.24,3,Alcoholic Beverages
4187,0.59,11.0,0.0,6.49,2,Water
4188,1.89,53.0,0.1,90.15,1,Juices
4190,1.39,44.0,0.05,58.1,1,Juices
4191,4.48,10.0,0.0,44.8,3,Alcoholic Beverages
4192,3.11,15.0,0.0,46.65,1,Juices
4193,2.34,12.0,0.0,28.08,0,Soft Drinks
4194,0.49,2.0,0.0,0.98,2,Water
4196,1.65,43.0,0.1,63.86,1,Juices
4197,1.59,3.0,0.0,4.77,1,Juices
4199,1.09,9.0,0.0,9.809999999999999,3,Alcoholic Beverages
4200,3.46,15.0,0.0,51.900000000000006,1,Juices
4201,1.47,6.000000000000001,0.05,8.38,1,Juices
4204,0.54,16.0,0.05,8.21,2,Water
4206,0.99,9.0,0.0,8.91,2,Water
4207,3.31,5.0,0.0,16.55,1,Juices
4208,1.46,3.0,0.0,4.38,2,Water
4210,1.86,2.0,0.0,3.7199999999999998,1,Juices
4211,1.23,10.0,0.0,12.3,2,Water
4213,1.49,6.000000000000001,0.0,8.94,0,Soft Drinks
4214,1.33,12.0,0.0,15.96,3,Alcoholic Beverages
4215,0.59,14.0,0.0,8.26,0,Soft Drinks
4216,0.99,9.0,0.0,8.91,0,Soft Drinks
4218,1.46,10.0,0.0,14.6,2,Water
4219,0.99,11.0,0.0,10.89,3,Alcoholic Beverages
4220,1.74,15.0,0.0,26.1,0,Soft Drinks
4221,0.99,4.0,0.0,3.9600000000000004,0,Soft Drinks
4222,1.68,13.0,0.0,21.839999999999996,0,Soft Drinks
4223,3.56,15.0,0.0,53.4,1,Juices
4224,1.66,15.0,0.0,24.9,2,Water
4225,0.86,47.0,0.1,36.38,0,Soft Drinks
4226,2.31,5.0,0.0,11.55,1,Juices
4227,3.46,11.0,0.0,38.06,1,Juices
4228,1.23,15.0,0.0,18.45,2,Water
4229,1.99,5.0,0.0,9.95,0,Soft Drinks
4233,2.93,15.0,0.0,43.949999999999996,1,Juices
4234,1.59,14.0,0.0,22.260000000000005,1,Juices
4235,1.38,9.0,0.0,12.42,2,Water
4238,3.31,12.0,0.0,39.72,0,Soft Drinks
4239,2.19,6.000000000000001,0.0,13.14,0,Soft Drinks
4240,0.57,9.0,0.0,5.129999999999999,2,Water
4241,0.96,15.0,0.0,14.4,2,Water
4242,1.66,14.0,0.0,23.24,2,Water
4244,2.22,5.0,0.0,11.1,0,Soft Drinks
4246,1.01,14.0,0.0,14.14,2,Water
4247,1.99,7.0,0.0,13.93,0,Soft Drinks
4248,1.04,3.0,0.0,3.12,0,Soft Drinks
4250,0.63,6.000000000000001,0.05,3.59,2,Water
4251,0.45,54.0,0.05,23.079999999999995,2,Water
4252,2.2,20.0,0.1,39.6,1,Juices
4254,4.22,4.0,0.0,16.88,3,Alcoholic Beverages
4255,0.62,7.0,0.0,4.34,2,Water
4256,1.01,1.0,0.0,1.0099999999999998,2,Water
4257,1.23,6.000000000000001,0.0,7.38,2,Water
4258,1.38,1.0,0.0,1.38,2,Water
4259,2.31,4.0,0.0,9.24,1,Juices
4260,1.14,13.0,0.0,14.82,0,Soft Drinks
4261,1.01,15.0,0.0,15.15,2,Water
4262,0.55,5.0,0.0,2.75,2,Water
4264,0.63,10.0,0.0,6.3,0,Soft Drinks
4265,1.46,7.0,0.0,10.22,2,Water
4266,2.04,5.0,0.0,10.2,3,Alcoholic Beverages
4267,3.11,11.0,0.0,34.21,1,Juices
4269,3.21,3.0,0.0,9.63,1,Juices
4275,1.03,10.0,0.05,9.78,3,Alcoholic Beverages
4276,2.29,27.0,0.05,58.74,1,Juices
4277,1.19,38.0,0.05,42.96,3,Alcoholic Beverages
4278,0.99,48.0,0.1,42.77,2,Water
4280,2.18,5.0,0.05,10.36,1,Juices
4281,1.28,17.0,0.05,20.67,1,Juices
4282,0.93,12.0,0.0,11.16,0,Soft Drinks
4283,1.27,13.0,0.0,16.51,0,Soft Drinks
4284,0.99,12.0,0.0,11.88,0,Soft Drinks
4285,0.91,7.0,0.0,6.37,2,Water
4286,1.1,5.0,0.0,5.5,0,Soft Drinks
4287,5.03,5.0,0.0,25.15,3,Alcoholic Beverages
4288,1.94,11.0,0.0,21.34,3,Alcoholic Beverages
4289,3.21,3.0,0.0,9.63,1,Juices
4290,3.21,9.0,0.0,28.889999999999997,0,Soft Drinks
4292,4.19,14.0,0.0,58.66,3,Alcoholic Beverages
4293,1.41,4.0,0.0,5.64,3,Alcoholic Beverages
4294,2.45,10.0,0.0,24.5,1,Juices
4295,1.66,15.0,0.0,24.9,2,Water
4296,1.24,15.0,0.0,18.6,0,Soft Drinks
4297,3.11,13.0,0.0,40.43,1,Juices
4298,3.67,2.0,0.0,7.34,1,Juices
4299,3.67,5.0,0.0,18.35,1,Juices
4300,1.16,6.000000000000001,0.0,6.96,3,Alcoholic Beverages
4301,3.43,6.000000000000001,0.0,20.58,1,Juices
4302,1.21,8.0,0.0,9.68,0,Soft Drinks
4304,0.57,12.0,0.0,6.84,2,Water
4305,3.33,4.0,0.0,13.32,1,Juices
4306,1.12,4.0,0.0,4.48,3,Alcoholic Beverages
4307,2.27,4.0,0.0,9.08,0,Soft Drinks
4308,0.47,7.0,0.0,3.29,2,Water
4309,1.53,4.0,0.0,6.119999999999999,0,Soft Drinks
4310,1.41,5.0,0.0,7.05,3,Alcoholic Beverages
4312,0.55,15.0,0.0,8.25,0,Soft Drinks
4313,3.33,3.0,0.0,9.99,1,Juices
4314,1.94,13.0,0.0,25.22,3,Alcoholic Beverages
4315,2.27,14.0,0.0,31.78,0,Soft Drinks
4317,1.75,10.0,0.0,17.5,1,Juices
4318,1.61,7.0,0.0,11.27,2,Water
4319,1.38,1.0,0.0,1.38,2,Water
4320,1.2,13.0,0.0,15.6,0,Soft Drinks
4321,0.93,12.0,0.0,11.16,0,Soft Drinks
4323,2.17,43.0,0.1,83.97999999999999,0,Soft Drinks
4324,1.81,49.0,0.1,79.82,1,Juices
4326,0.56,10.0,0.0,5.6,2,Water
4327,1.2,2.0,0.0,2.3999999999999995,0,Soft Drinks
4329,2.31,14.0,0.0,32.34,1,Juices
4330,1.49,8.0,0.0,11.920000000000002,0,Soft Drinks
4331,1.54,10.0,0.0,15.4,3,Alcoholic Beverages
4332,1.05,13.0,0.0,13.65,3,Alcoholic Beverages
4333,1.24,11.0,0.0,13.64,0,Soft Drinks
4334,1.98,11.0,0.0,21.78,3,Alcoholic Beverages
4335,1.69,6.000000000000001,0.0,10.14,1,Juices
4337,1.46,3.0,0.0,4.38,2,Water
4338,1.07,1.0,0.0,1.07,2,Water
4343,2.23,54.0,0.1,108.38,3,Alcoholic Beverages
4345,0.49,5.0,0.0,2.45,2,Water
4346,1.86,13.0,0.0,24.180000000000003,1,Juices
4347,3.21,9.0,0.0,28.889999999999997,0,Soft Drinks
4348,0.57,5.0,0.0,2.85,2,Water
4349,0.96,8.0,0.0,7.68,2,Water
4350,1.94,14.0,0.0,27.160000000000004,3,Alcoholic Beverages
4351,0.49,8.0,0.0,3.92,2,Water
4352,2.26,15.0,0.0,33.9,0,Soft Drinks
4353,1.69,3.0,0.0,5.07,1,Juices
4354,3.31,11.0,0.0,36.41,1,Juices
4356,0.58,15.0,0.0,8.7,2,Water
4357,1.8,9.0,0.0,16.2,1,Juices
4358,2.19,14.0,0.0,30.659999999999997,0,Soft Drinks
4359,4.88,1.0,0.0,4.88,3,Alcoholic Beverages
4360,0.47,3.0,0.0,1.41,2,Water
4361,1.04,13.0,0.0,13.519999999999998,2,Water
4362,1.66,9.0,0.0,14.94,2,Water
4363,1.19,11.0,0.0,13.09,0,Soft Drinks
4364,0.58,2.0,0.0,1.1599999999999997,2,Water
4365,1.07,6.000000000000001,0.0,6.42,0,Soft Drinks
4366,1.94,4.0,0.0,7.760000000000001,3,Alcoholic Beverages
4367,1.8,7.0,0.0,12.6,1,Juices
4368,1.07,3.0,0.0,3.21,2,Water
4369,1.41,2.0,0.0,2.82,3,Alcoholic Beverages
4370,3.33,1.0,0.0,3.33,1,Juices
4371,1.42,2.0,0.0,2.84,2,Water
4372,2.38,8.0,0.0,19.04,1,Juices
4373,3.21,2.0,0.0,6.42,1,Juices
4374,2.75,26.0,0.05,67.92,1,Juices
4378,2.42,28.0,0.1,60.98,1,Juices
4379,2.13,11.0,0.0,23.43,0,Soft Drinks
4381,2.31,5.0,0.0,11.55,1,Juices
4382,3.12,6.000000000000001,0.0,18.72,1,Juices
4383,3.46,1.0,0.0,3.46,1,Juices
4384,2.31,6.000000000000001,0.0,13.859999999999998,1,Juices
4387,1.27,10.0,0.0,12.7,0,Soft Drinks
4389,2.61,55.0,0.1,129.2,1,Juices
4393,2.31,43.0,0.05,94.36,0,Soft Drinks
4395,1.07,1.0,0.0,1.07,0,Soft Drinks
4396,1.42,2.0,0.0,2.84,2,Water
4398,1.04,4.0,0.0,4.16,2,Water
4400,1.03,26.0,0.05,25.44,2,Water
4401,1.13,50.0,0.1,50.85,3,Alcoholic Beverages
4402,1.99,1.0,0.0,1.99,0,Soft Drinks
4403,1.01,4.0,0.0,4.04,2,Water
4405,3.31,13.0,0.0,43.03,1,Juices
4406,2.45,7.0,0.0,17.15,1,Juices
4407,4.48,6.000000000000001,0.0,26.88,3,Alcoholic Beverages
4410,0.71,35.0,0.1,22.36,0,Soft Drinks
4412,2.37,36.0,0.05,81.05,0,Soft Drinks
4414,1.59,15.0,0.0,23.85,1,Juices
4415,0.65,8.0,0.0,5.2,2,Water
4416,0.56,10.0,0.0,5.6,0,Soft Drinks
4417,2.28,17.0,0.05,36.82,1,Juices
4420,1.51,49.0,0.1,66.59,2,Water
4421,0.96,10.0,0.0,9.599999999999998,3,Alcoholic Beverages
4422,4.19,1.0,0.0,4.19,3,Alcoholic Beverages
4423,2.05,15.0,0.0,30.75,0,Soft Drinks
4424,3.21,11.0,0.0,35.31,1,Juices
4425,3.21,14.0,0.0,44.94,0,Soft Drinks
4427,0.98,39.0,0.05,36.31,2,Water
4430,3.31,11.0,0.0,36.41,1,Juices
4431,3.43,4.0,0.0,13.72,1,Juices
4432,2.12,9.0,0.0,19.08,0,Soft Drinks
4433,3.11,9.0,0.0,27.99,1,Juices
4434,1.61,51.0,0.1,73.9,3,Alcoholic Beverages
4437,0.62,4.0,0.05,2.36,0,Soft Drinks
4438,3.59,25.0,0.1,80.78,3,Alcoholic Beverages
4439,1.98,15.0,0.0,29.7,3,Alcoholic Beverages
4442,1.24,11.0,0.0,13.64,0,Soft Drinks
4444,0.55,13.0,0.0,7.15,0,Soft Drinks
4445,3.02,14.0,0.0,42.28,1,Juices
4447,1.04,13.0,0.0,13.519999999999998,2,Water
4449,1.37,51.0,0.1,62.88,2,Water
4451,0.84,43.0,0.1,32.51,2,Water
4452,2.77,47.0,0.05,123.68,0,Soft Drinks
4453,0.47,12.0,0.0,5.64,2,Water
4454,0.96,15.0,0.0,14.4,3,Alcoholic Beverages
4455,1.8,6.000000000000001,0.0,10.8,1,Juices
4456,3.02,15.0,0.0,45.3,1,Juices
4457,0.99,1.0,0.0,0.9900000000000001,2,Water
4458,1.07,8.0,0.0,8.56,2,Water
4460,3.43,13.0,0.0,44.59,1,Juices
4461,1.86,2.0,0.0,3.7199999999999998,1,Juices
4462,0.91,1.0,0.0,0.9100000000000001,2,Water
4463,2.45,6.000000000000001,0.0,14.7,1,Juices
4464,3.11,12.0,0.0,37.32,1,Juices
4465,4.48,13.0,0.0,58.24000000000001,3,Alcoholic Beverages
4466,0.95,47.0,0.1,40.18,0,Soft Drinks
4468,0.57,38.0,0.05,20.58,0,Soft Drinks
4469,0.93,1.0,0.0,0.9299999999999999,0,Soft Drinks
4470,1.23,1.0,0.0,1.23,2,Water
4471,1.13,49.0,0.05,52.6,2,Water
4474,0.47,2.0,0.0,0.94,2,Water
4475,2.38,4.0,0.0,9.52,1,Juices
4476,3.21,10.0,0.0,32.1,0,Soft Drinks
4477,2.05,1.0,0.0,2.05,0,Soft Drinks
4478,1.37,7.0,0.0,9.59,3,Alcoholic Beverages
4479,3.21,8.0,0.0,25.68,1,Juices
4480,0.56,12.0,0.0,6.72,2,Water
4481,1.49,4.0,0.0,5.960000000000001,0,Soft Drinks
4483,1.59,14.0,0.0,22.260000000000005,1,Juices
4485,1.98,15.0,0.0,29.7,3,Alcoholic Beverages
4486,4.88,4.0,0.0,19.52,3,Alcoholic Beverages
4487,3.33,13.0,0.0,43.29,1,Juices
4488,1.26,8.0,0.0,10.08,2,Water
4489,1.61,11.0,0.0,17.71,2,Water
4490,3.23,15.0,0.0,48.45,1,Juices
4491,2.93,1.0,0.0,2.93,1,Juices
4492,1.59,8.0,0.0,12.72,1,Juices
4493,0.71,40.0,0.05,26.98,2,Water
4494,2.53,5.0,0.1,11.38,1,Juices
4495,2.72,39.0,0.1,95.47,1,Juices
4499,1.99,8.0,0.0,15.92,0,Soft Drinks
4501,1.75,14.0,0.0,24.5,1,Juices
4504,1.71,9.0,0.0,15.390000000000002,2,Water
4505,1.69,1.0,0.0,1.6899999999999997,1,Juices
4507,1.01,6.000000000000001,0.0,6.06,2,Water
4509,2.73,7.0,0.05,18.15,0,Soft Drinks
4513,1.68,28.0,0.05,44.69,1,Juices
4514,1.17,52.0,0.1,54.75999999999999,0,Soft Drinks
4515,0.77,33.0,0.1,22.87,0,Soft Drinks
4516,0.99,8.0,0.0,7.920000000000001,0,Soft Drinks
4517,1.59,32.0,0.1,45.79,1,Juices
4519,3.29,51.0,0.1,151.01,1,Juices
4522,0.49,13.0,0.0,6.37,2,Water
4523,5.03,3.0,0.0,15.09,3,Alcoholic Beverages
4524,2.45,5.0,0.0,12.25,1,Juices
4525,2.31,5.0,0.0,11.55,1,Juices
4526,1.04,4.0,0.0,4.16,2,Water
4527,3.33,7.0,0.0,23.310000000000002,1,Juices
4528,0.49,10.0,0.0,4.9,2,Water
4529,2.45,10.0,0.0,24.5,1,Juices
4530,2.26,7.0,0.0,15.819999999999999,0,Soft Drinks
4531,1.71,2.0,0.0,3.42,2,Water
4532,2.33,44.0,0.1,92.27,1,Juices
4537,1.1,50.0,0.05,52.25,3,Alcoholic Beverages
4539,0.75,30.0,0.05,21.38,2,Water
4540,0.78,33.0,0.05,24.45,2,Water
4541,0.99,2.0,0.0,1.9800000000000002,2,Water
4542,1.64,6.000000000000001,0.0,9.84,1,Juices
4543,3.33,10.0,0.0,33.3,1,Juices
4545,2.22,3.0,0.0,6.66,0,Soft Drinks
4546,0.99,3.0,0.0,2.97,0,Soft Drinks
4547,3.67,2.0,0.0,7.34,1,Juices
4548,1.08,2.0,0.0,2.16,3,Alcoholic Beverages
4549,1.07,7.0,0.0,7.49,0,Soft Drinks
4550,3.56,2.0,0.0,7.12,1,Juices
4551,1.07,11.0,0.0,11.77,2,Water
4552,1.71,13.0,0.0,22.23,2,Water
4553,0.59,8.0,0.0,4.72,2,Water
4554,0.99,1.0,0.0,0.9900000000000001,3,Alcoholic Beverages
4555,1.23,2.0,0.0,2.46,0,Soft Drinks
4556,2.35,7.0,0.0,16.45,0,Soft Drinks
4557,1.07,10.0,0.0,10.7,2,Water
4558,1.58,5.0,0.0,7.9,0,Soft Drinks
4559,0.77,56.0,0.05,40.96,2,Water
4560,0.62,13.0,0.05,7.66,0,Soft Drinks
4562,1.69,9.0,0.0,15.21,1,Juices
4563,1.42,6.000000000000001,0.0,8.52,2,Water
4564,0.96,7.0,0.0,6.72,2,Water
4565,0.56,14.0,0.0,7.84,0,Soft Drinks
4566,1.23,1.0,0.0,1.23,0,Soft Drinks
4568,2.19,15.0,0.0,32.85,0,Soft Drinks
4569,0.59,11.0,0.0,6.49,0,Soft Drinks
4570,1.19,15.0,0.0,17.85,0,Soft Drinks
4571,0.57,2.0,0.0,1.14,2,Water
4572,2.38,6.000000000000001,0.0,14.28,1,Juices
4573,3.33,4.0,0.0,13.32,1,Juices
4574,0.96,9.0,0.0,8.64,2,Water
4575,1.92,11.0,0.0,21.12,3,Alcoholic Beverages
4576,2.31,13.0,0.0,30.03,1,Juices
4577,0.55,15.0,0.0,8.25,2,Water
4578,3.46,1.0,0.0,3.46,1,Juices
4580,2.21,31.0,0.1,61.66,1,Juices
4582,1.63,17.0,0.05,26.32,3,Alcoholic Beverages
4583,1.41,39.0,0.05,52.24,2,Water
4585,1.29,47.0,0.05,57.6,2,Water
4586,3.27,4.0,0.05,12.43,1,Juices
4589,3.0,34.0,0.1,91.8,0,Soft Drinks
4591,4.35,7.0,0.0,30.45,3,Alcoholic Beverages
4592,2.38,7.0,0.0,16.66,1,Juices
4594,0.57,15.0,0.0,8.55,2,Water
4595,1.07,1.0,0.0,1.07,0,Soft Drinks
4596,1.07,15.0,0.0,16.05,2,Water
4598,2.26,5.0,0.0,11.300000000000002,0,Soft Drinks
4599,1.31,6.000000000000001,0.0,7.86,2,Water
4600,3.39,30.0,0.05,96.62,1,Juices
4601,2.28,17.0,0.05,36.82,1,Juices
4602,0.55,8.0,0.0,4.4,2,Water
4603,3.46,4.0,0.0,13.84,1,Juices
4604,0.56,7.0,0.0,3.92,2,Water
4605,0.72,51.0,0.1,33.05,2,Water
4606,0.78,24.0,0.05,17.78,0,Soft Drinks
4607,0.76,15.0,0.05,10.83,2,Water
4609,0.59,14.0,0.0,8.26,0,Soft Drinks
4610,1.16,10.0,0.0,11.600000000000001,0,Soft Drinks
4611,1.33,6.000000000000001,0.0,7.98,3,Alcoholic Beverages
4612,1.75,1.0,0.0,1.75,1,Juices
4613,1.66,10.0,0.0,16.6,2,Water
4614,0.55,13.0,0.0,7.15,0,Soft Drinks
4615,1.42,1.0,0.0,1.42,2,Water
4617,1.66,1.0,0.0,1.66,2,Water
4618,4.35,6.000000000000001,0.0,26.1,3,Alcoholic Beverages
4619,3.21,8.0,0.0,25.68,0,Soft Drinks
4620,0.57,6.000000000000001,0.0,3.42,2,Water
4621,1.9,25.0,0.05,45.12,0,Soft Drinks
4622,0.83,38.0,0.05,29.96,2,Water
4624,0.67,44.0,0.05,28.01,2,Water
4625,0.7,38.0,0.05,25.269999999999996,0,Soft Drinks
4626,3.31,4.0,0.0,13.240000000000002,1,Juices
4627,1.99,6.000000000000001,0.0,11.94,3,Alcoholic Beverages
4628,3.43,14.0,0.0,48.02,1,Juices
4629,2.04,6.000000000000001,0.0,12.239999999999998,3,Alcoholic Beverages
4630,0.73,6.000000000000001,0.1,3.94,0,Soft Drinks
4631,3.47,30.0,0.05,98.89999999999999,1,Juices
4632,0.56,18.0,0.05,9.58,2,Water
4635,2.9500000000000006,38.0,0.05,106.5,1,Juices
4638,2.19,2.0,0.0,4.38,0,Soft Drinks
4639,1.24,14.0,0.0,17.36,0,Soft Drinks
4640,3.21,5.0,0.0,16.05,0,Soft Drinks
4641,0.96,12.0,0.0,11.52,2,Water
4642,0.56,4.0,0.0,2.24,2,Water
4644,1.49,6.000000000000001,0.0,8.94,0,Soft Drinks
4645,3.12,8.0,0.0,24.96,0,Soft Drinks
4646,0.55,14.0,0.0,7.7,0,Soft Drinks
4647,3.56,12.0,0.0,42.72,1,Juices
4648,2.37,45.0,0.1,95.98999999999998,1,Juices
4650,0.41,41.0,0.05,15.97,2,Water
4651,0.45,54.0,0.1,21.87,2,Water
4652,0.7,11.0,0.05,7.31,2,Water
4653,1.08,5.0,0.0,5.4,3,Alcoholic Beverages
4654,2.45,1.0,0.0,2.45,1,Juices
4655,2.34,4.0,0.0,9.36,0,Soft Drinks
4656,1.86,14.0,0.0,26.04,1,Juices
4657,0.63,13.0,0.0,8.19,0,Soft Drinks
4658,2.45,6.000000000000001,0.0,14.7,1,Juices
4662,1.4,10.0,0.05,13.3,3,Alcoholic Beverages
4663,3.43,28.0,0.1,86.44,1,Juices
4665,0.99,12.0,0.0,11.88,3,Alcoholic Beverages
4666,1.59,14.0,0.0,22.260000000000005,1,Juices
4668,2.98,56.0,0.1,150.19,0,Soft Drinks
4671,4.35,6.000000000000001,0.0,26.1,3,Alcoholic Beverages
4672,0.96,8.0,0.0,7.68,0,Soft Drinks
4673,1.94,12.0,0.0,23.28,3,Alcoholic Beverages
4674,1.59,1.0,0.0,1.59,3,Alcoholic Beverages
4675,1.15,50.0,0.05,54.62,0,Soft Drinks
4676,1.31,1.0,0.05,1.24,1,Juices
4677,2.69,52.0,0.1,125.89,1,Juices
4678,0.58,12.0,0.0,6.96,2,Water
4679,3.33,5.0,0.0,16.65,1,Juices
4680,3.12,15.0,0.0,46.8,1,Juices
4681,3.12,9.0,0.0,28.08,0,Soft Drinks
4686,1.64,5.0,0.0,8.2,0,Soft Drinks
4687,3.12,3.0,0.0,9.36,0,Soft Drinks
4688,3.12,10.0,0.0,31.2,1,Juices
4689,1.23,11.0,0.0,13.53,2,Water
4690,1.01,9.0,0.0,9.09,2,Water
4691,1.09,7.0,0.0,7.63,3,Alcoholic Beverages
4692,1.23,1.0,0.0,1.23,2,Water
4694,1.58,7.0,0.0,11.06,0,Soft Drinks
4695,3.31,10.0,0.0,33.1,1,Juices
4696,0.49,9.0,0.0,4.41,2,Water
4697,1.61,4.0,0.0,6.44,2,Water
4699,0.55,2.0,0.0,1.1,2,Water
4700,1.49,8.0,0.0,11.920000000000002,0,Soft Drinks
4701,1.38,2.0,0.0,2.76,2,Water
4702,2.28,2.0,0.0,4.56,0,Soft Drinks
4703,0.57,7.0,0.0,3.99,2,Water
4704,1.26,13.0,0.0,16.38,2,Water
4705,1.59,4.0,0.0,6.36,3,Alcoholic Beverages
4706,1.04,14.0,0.0,14.560000000000002,2,Water
4707,1.8,8.0,0.0,14.4,1,Juices
4708,1.64,8.0,0.0,13.12,1,Juices
4709,1.23,12.0,0.0,14.76,2,Water
4711,2.38,32.0,0.05,72.35,0,Soft Drinks
4714,2.33,46.0,0.05,101.82,0,Soft Drinks
4715,0.68,55.0,0.05,35.53,2,Water
4716,0.36,29.0,0.05,9.92,2,Water
4717,2.8,31.0,0.05,82.46000000000001,1,Juices
4720,1.83,8.0,0.05,13.91,0,Soft Drinks
4725,1.69,8.0,0.0,13.519999999999998,1,Juices
4726,1.46,7.0,0.0,10.22,2,Water
4727,2.45,12.0,0.0,29.4,1,Juices
4728,1.71,10.0,0.0,17.1,2,Water
4729,2.35,15.0,0.0,35.25,0,Soft Drinks
4730,1.41,11.0,0.0,15.51,3,Alcoholic Beverages
4731,0.59,13.0,0.0,7.67,2,Water
4732,2.19,5.0,0.0,10.95,0,Soft Drinks
4733,0.96,10.0,0.0,9.599999999999998,3,Alcoholic Beverages
4734,0.55,1.0,0.0,0.55,0,Soft Drinks
4735,1.26,15.0,0.0,18.9,2,Water
4736,3.31,11.0,0.0,36.41,1,Juices
4737,0.63,11.0,0.0,6.929999999999999,0,Soft Drinks
4739,1.71,11.0,0.0,18.81,2,Water
4740,0.99,4.0,0.0,3.9600000000000004,2,Water
4741,2.93,12.0,0.0,35.16,1,Juices
4744,1.58,1.0,0.0,1.58,0,Soft Drinks
4745,0.99,5.0,0.0,4.95,2,Water
4747,1.99,13.0,0.0,25.87,3,Alcoholic Beverages
4748,2.45,5.0,0.0,12.25,1,Juices
4749,2.35,8.0,0.0,18.8,0,Soft Drinks
4750,2.45,12.0,0.0,29.4,1,Juices
4751,3.11,9.0,0.0,27.99,1,Juices
4752,2.1,56.0,0.1,105.84,0,Soft Drinks
4753,3.07,51.0,0.1,140.91,1,Juices
4754,2.86,53.0,0.1,136.42,1,Juices
4755,1.92,30.0,0.05,54.72,1,Juices
4756,0.62,5.0,0.0,3.1,2,Water
4757,2.93,10.0,0.0,29.3,1,Juices
4758,0.93,5.0,0.0,4.65,0,Soft Drinks
4759,1.75,4.0,0.0,7.0,1,Juices
4761,2.33,11.0,0.1,23.07,1,Juices
4762,2.28,55.0,0.1,112.86,0,Soft Drinks
4763,1.75,4.0,0.05,6.65,0,Soft Drinks
4764,2.35,15.0,0.0,35.25,0,Soft Drinks
4767,2.32,55.0,0.05,121.22000000000001,0,Soft Drinks
4771,0.86,11.0,0.0,9.46,2,Water
4773,2.93,14.0,0.0,41.02,1,Juices
4774,2.13,15.0,0.0,31.95,0,Soft Drinks
4776,0.46,14.0,0.0,6.44,2,Water
4777,0.8,11.0,0.1,7.920000000000001,2,Water
4779,1.41,8.0,0.0,11.28,3,Alcoholic Beverages
4781,3.43,1.0,0.0,3.43,1,Juices
4783,1.04,8.0,0.0,8.32,2,Water
4784,2.27,1.0,0.0,2.27,0,Soft Drinks
4785,3.56,13.0,0.0,46.28,1,Juices
4787,1.01,13.0,0.0,13.13,2,Water
4788,3.12,14.0,0.0,43.67999999999999,1,Juices
4789,3.7,14.0,0.05,49.21,1,Juices
4796,0.65,41.0,0.1,23.990000000000002,0,Soft Drinks
4797,2.35,8.0,0.0,18.8,0,Soft Drinks
4798,0.41,19.0,0.05,7.4,2,Water
